DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR,MES_NUMERO,MES_NOMBRE,DIA_SEMANA,TIPO_DIA,ESTACION
2025-10-16,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15169,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-16,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1721,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-16,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,71448,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-16,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13516,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-16,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13127,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-17,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13204,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8883,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,34651,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1287,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,855,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15330,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1728,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,69636,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12707,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-17,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12383,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-18,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4553,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4222,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,17996,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,510,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,371,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6329,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,425,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,32120,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5493,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-18,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3980,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-19,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1326,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2240,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9749,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,295,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2561,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,307,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16193,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3000,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-19,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1837,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-20,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13482,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8746,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,34086,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1295,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,875,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14926,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1587,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,69472,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13139,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-20,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12539,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-21,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13427,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8493,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,34498,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1300,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,892,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15262,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1615,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,69957,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14598,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-21,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12394,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-22,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13230,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8564,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,33940,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1290,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,924,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14981,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1633,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,67624,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12129,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-22,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12058,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-23,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13668,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8811,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35243,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1314,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,930,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15251,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1759,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,70754,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12240,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-23,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13028,NO,10,Octubre,Jueves,Día de semana,Primavera
2025-10-24,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7828,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5261,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,20336,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,726,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,555,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8808,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1116,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,37996,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7208,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-24,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7892,NO,10,Octubre,Viernes,Día de semana,Primavera
2025-10-25,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2769,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2486,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,10860,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,229,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,173,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3619,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,313,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,17920,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2988,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-25,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2301,NO,10,Octubre,Sábado,Fin de semana,Primavera
2025-10-26,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,611,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,23,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,71,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,82,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5331,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,21,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-26,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35,NO,10,Octubre,Domingo,Fin de semana,Primavera
2025-10-27,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12388,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8350,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,31661,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1216,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,778,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14070,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1548,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,65417,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12216,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-27,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12056,NO,10,Octubre,Lunes,Día de semana,Primavera
2025-10-28,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13567,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8725,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,33979,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1216,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,950,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15814,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1673,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,70194,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15261,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-28,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12737,NO,10,Octubre,Martes,Día de semana,Primavera
2025-10-29,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13161,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8364,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,33547,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1140,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,900,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14633,NO,10,Octubre,Miércoles,Día de semana,Primavera
2025-10-29,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1566,NO,10,Octubre,Miércoles,Día de semana,Primavera
